Antifade,Transcript,Stack_No,Avg_Max,Std_Max,SEM_Max,Avg_Min,Std_Min,SEM_Min,Avg_Mean,Std_Mean,SEM_Mean,Norm_avg_Max,Norm_std_Max,Norm_SEM_Max,Norm_avg_Min,Norm_std_Min,Norm_SEM_Min,Norm_avg_Mean,Norm_std_Mean,Norm_SEM_Mean
Vecta_only,erm-1,22,1200.411765,208.0033229,50.44821594,221.1764706,47.13310314,11.43145663,510.9645294,130.5589839,31.66520476,0.872298851,0.060608031,0.014699607,0.897017094,0.042680493,0.01035154,0.837082982,0.058939713,0.01429498
Vecta_only,erm-1,23,1198.647059,210.2230783,50.98658569,221.1764706,45.76193191,11.09889876,509.8007647,129.7158055,31.46070396,0.870874015,0.062645198,0.015193692,0.897936903,0.04360844,0.0105766,0.835455232,0.059632793,0.014463077
Vecta_only,erm-1,24,1193.294118,212.8267384,51.61806603,220.7647059,46.03603128,11.16537762,508.6738824,129.0153159,31.29081027,0.86637528,0.05957261,0.01444848,0.896212709,0.042769788,0.010373197,0.833823205,0.060203507,0.014601495
Vecta_only,erm-1,25,1195.470588,216.957403,52.61989934,220.6470588,44.72546978,10.84751977,507.5373529,128.3367476,31.1262333,0.86802627,0.06456987,0.015660494,0.896772049,0.047527313,0.011527067,0.832165949,0.060728666,0.014728865
Vecta_only,erm-1,26,1185.470588,212.2731488,51.48380083,221.1176471,46.705035,11.32763486,506.4891765,127.5720161,30.94075866,0.861077211,0.066736647,0.016186014,0.897222501,0.045242478,0.010972913,0.830696141,0.061349507,0.014879441
Vecta_only,erm-1,27,1185.823529,207.1687824,50.24581013,220.4117647,45.76442235,11.09950278,505.459,126.9064274,30.77932969,0.861672097,0.063223285,0.015333899,0.895072024,0.046585727,0.011298698,0.829222319,0.061969733,0.015029868
Vecta_only,erm-1,28,1189.294118,208.5607719,50.58341718,219.7647059,45.32456482,10.99282166,504.4777059,126.2849846,30.62860767,0.864553824,0.069421196,0.016837113,0.892614822,0.044486051,0.010789452,0.827808525,0.062474325,0.015152249
Vecta_only,erm-1,29,1178.058824,202.4763784,49.107735,220.2941176,45.43369442,11.01928947,503.553,125.6209209,30.46754857,0.856400563,0.063200839,0.015328455,0.895018615,0.047426422,0.011502597,0.826521845,0.063137284,0.015313041
Vecta_only,erm-1,30,1180.764706,211.145249,51.21024494,221,45.30590469,10.98829591,502.6908824,125.0662691,30.33302574,0.857417003,0.061929697,0.015020158,0.897892352,0.045709496,0.011086181,0.825285694,0.063602227,0.015425806
Vecta_only,erm-1,31,1178.176471,203.3344644,49.31585141,217.9411765,44.7317988,10.84905478,501.8124706,124.5206444,30.20069232,0.856599171,0.066529704,0.016135823,0.885015337,0.040650072,0.009859091,0.824011657,0.064031235,0.015529856
Vecta_only,erm-1,32,1182.352941,208.1180378,50.47603837,219.5882353,44.04409555,10.68226224,500.9992353,124.030239,30.08175153,0.859066078,0.065461947,0.015876854,0.893008449,0.048986111,0.011880877,0.822827899,0.064394872,0.015618051
Vecta_only,erm-1,33,1173.470588,202.8968696,49.20971909,219.8235294,44.525604,10.7990452,500.1488235,123.5430705,29.96359581,0.853237273,0.066130569,0.016039019,0.893655609,0.049370547,0.011974116,0.821580331,0.064795132,0.015715128
Vecta_only,erm-1,34,1169.882353,207.8977761,50.42261706,218.1764706,44.17328844,10.71359612,499.4034706,123.0040807,29.83287159,0.849879542,0.066094868,0.01603036,0.887081167,0.047895612,0.011616392,0.820540448,0.065314453,0.015841082
Vecta_only,erm-1,35,1170.588235,206.0967791,49.98581114,218.4117647,42.78150714,10.37603957,498.6495882,122.505454,29.71193685,0.850600963,0.0656775,0.015929133,0.889030252,0.048635204,0.01179577,0.819469359,0.06578855,0.015956067
Vecta_only,erm-1,36,1172.411765,202.8222925,49.19163149,218.4705882,43.5130981,10.55347644,497.9799412,122.0824742,29.60934919,0.852729216,0.070267238,0.017042308,0.888443656,0.046172924,0.011198579,0.81850659,0.06618258,0.016051633
Vecta_only,erm-1,37,1173.058824,207.9670859,50.43942717,220,46.2128229,11.20825589,497.3110588,121.6261559,29.49867575,0.852448874,0.066491072,0.016126454,0.892904913,0.043600753,0.010574736,0.817560663,0.06657529,0.01614688
Vecta_only,erm-1,38,1171,203.9577162,49.46701218,218,44.23940551,10.72963187,496.6436471,121.2161567,29.39923632,0.851097912,0.064886394,0.015737262,0.88607175,0.048710244,0.01181397,0.81659361,0.066927548,0.016232315
Vecta_only,erm-1,39,1166.941176,212.36745,51.50667223,219,44.99166589,10.91208181,496.041,120.7855955,29.29480991,0.847169334,0.063740852,0.015459427,0.889856947,0.048820749,0.011840771,0.815742097,0.067257754,0.016312401
Vecta_only,erm-1,40,1170.117647,209.0600638,50.70451325,218.5882353,43.82644582,10.62947443,495.4355294,120.429349,29.20840743,0.850284702,0.068170228,0.016533709,0.889120812,0.052287153,0.012681497,0.814861607,0.067618418,0.016399875
Vecta_only,erm-1,41,1172.647059,203.5036674,49.35688917,218.7058824,44.24331123,10.73057914,494.8185882,120.0356699,29.11292623,0.85255368,0.067632261,0.016403233,0.889260352,0.049754961,0.012067351,0.813973819,0.067958904,0.016482455
Vecta_only,erm-1,42,1169.941176,211.2792792,51.24275204,218.6470588,43.41938101,10.53074671,494.3067647,119.6666951,29.0234367,0.849735504,0.066879671,0.016220703,0.889597212,0.048553597,0.011775977,0.813263849,0.068348773,0.016577012
Vecta_only,erm-1,43,1168.117647,198.2743939,48.08860406,218.5882353,43.95744935,10.66124745,493.709,119.3287965,28.94148426,0.850000803,0.071494048,0.017339854,0.889088093,0.048793216,0.011834093,0.812385599,0.068632315,0.016645781
Vecta_only,erm-1,44,1164.529412,209.3800724,50.78212672,219.7058824,45.61765654,11.06390684,493.1177647,119.0433153,28.87224488,0.846146814,0.068678044,0.016656872,0.892375763,0.045737997,0.011093094,0.811497806,0.068943234,0.01672119
Vecta_only,erm-1,45,1164.411765,207.7282055,50.38149015,217.5294118,43.09744431,10.45266559,492.6021765,118.6424933,28.77503127,0.8462046,0.068949748,0.01672277,0.885240687,0.053730582,0.01303158,0.810787336,0.069291095,0.016805559
Vecta_only,erm-1,46,1169,212.9900232,51.65766841,219.2941176,42.95603087,10.4183678,492.2048235,118.3263699,28.69836008,0.84902158,0.069076249,0.016753451,0.892842001,0.053548548,0.012987431,0.81025537,0.069676613,0.016899061
Vecta_only,erm-1,47,1158.176471,208.4739898,50.56236941,218.7647059,43.09804145,10.45281042,491.7022941,117.9929485,28.61749351,0.841692357,0.069524285,0.016862116,0.890599417,0.052212335,0.012663351,0.809547218,0.070036276,0.016986292
Vecta_only,erm-1,48,1163.176471,204.1568745,49.51531517,218.0588235,44.1891822,10.71745092,491.2635882,117.716012,28.55032654,0.845991838,0.072193018,0.017509379,0.886266253,0.045721304,0.011089045,0.808915709,0.070272882,0.017043677
Vecta_only,erm-1,49,1168.705882,207.4969171,50.32539447,218.2941176,43.68747633,10.59576938,490.8020588,117.3827192,28.46949118,0.849672566,0.073557125,0.017840223,0.888121309,0.050331778,0.012207249,0.808263772,0.070529614,0.017105944
Vecta_only,erm-1,50,1158.411765,210.9869838,51.17186,218.3529412,43.33004324,10.50907912,490.3654706,117.0650763,28.39245144,0.841683207,0.070903235,0.017196561,0.888633227,0.050786601,0.01231756,0.807662429,0.070861225,0.017186372
Vecta_only,erm-1,51,1163.411765,215.7730459,52.33265056,218.3529412,43.44384475,10.53668004,489.934,116.8421793,28.33839098,0.844955656,0.070212072,0.017028929,0.888140004,0.047351554,0.011484439,0.807016315,0.071053053,0.017232897
Vecta_only,erm-1,52,1158.117647,202.8200811,49.19109514,219.5882353,45.04172902,10.9242239,489.5241176,116.5750802,28.27360993,0.842057957,0.069027074,0.016741525,0.891923439,0.042467505,0.010299883,0.806429112,0.07126645,0.017284653
Vecta_only,erm-1,53,1152.882353,212.6313954,51.57068838,217.6470588,43.72347936,10.60450139,489.0975294,116.3154501,28.2106404,0.837593903,0.074176395,0.017990418,0.885194376,0.048164874,0.011681698,0.80580737,0.071480996,0.017336688
Vecta_only,erm-1,54,1153.529412,204.2627345,49.54098998,219.6470588,43.5645228,10.56594877,488.7633529,116.0637093,28.14958428,0.839018963,0.077071166,0.018692503,0.893615595,0.048023614,0.011647437,0.805352669,0.071810885,0.017416698
Vecta_only,erm-1,55,1154.117647,202.6394219,49.14727884,218.9411765,42.81131654,10.38326941,488.4449412,115.8283,28.09248913,0.839334774,0.072731597,0.017640003,0.891377034,0.051130993,0.012401087,0.804916443,0.072094246,0.017485423
Vecta_only,erm-1,56,1147.411765,205.9930396,49.96065061,219.1176471,42.70228676,10.35682581,488.0046471,115.6065405,28.03870455,0.8342881,0.077711294,0.018847757,0.892310983,0.053118145,0.012883042,0.804251139,0.072211399,0.017513837
Vecta_only,erm-1,57,1149.529412,203.6520064,49.39286666,217.1764706,42.89556401,10.40370243,487.6122353,115.3618523,27.97935895,0.835959587,0.074470471,0.018061742,0.884056826,0.052261971,0.01267539,0.803687413,0.072426621,0.017566036
Vecta_only,erm-1,58,1146.117647,197.1813513,47.82350228,219,43.20300915,10.47826883,487.3205882,115.1766293,27.93443578,0.834148001,0.074749777,0.018129484,0.891485833,0.053964994,0.013088434,0.803273604,0.072635231,0.017616631
Vecta_only,erm-1,59,1148.058824,208.4926469,50.56689444,219.1176471,42.66275066,10.3472369,486.9568824,114.8923315,27.86548343,0.834622583,0.075885095,0.018404839,0.892174301,0.051594902,0.012513602,0.802777433,0.072924706,0.017686839
Vecta_only,erm-1,60,1144.294118,203.3152616,49.31119404,217.6470588,43.6376288,10.58367958,486.578,114.659923,27.8091161,0.832026504,0.07200183,0.017463009,0.885191589,0.047487859,0.011517498,0.802232385,0.073153204,0.017742258
Vecta_only,erm-1,61,1146.235294,209.5935142,50.83389396,219.4117647,44.17445362,10.71387872,486.2448824,114.5304449,27.77771304,0.833303323,0.076318419,0.018509935,0.892043507,0.047696643,0.011568135,0.801716083,0.073263062,0.017768902
Vecta_only,erm-1,62,1148.411765,202.4364279,49.09804558,219.1764706,43.63375312,10.58273959,485.9864118,114.324653,27.72780117,0.835333123,0.074564351,0.018084512,0.891614345,0.050215644,0.012179083,0.801379548,0.07360665,0.017852235
Vecta_only,erm-1,63,1147.058824,199.6241689,48.41597259,218.4705882,44.66698676,10.83333555,485.6345294,114.1046515,27.67444297,0.834506005,0.072858412,0.017670761,0.887662338,0.044994364,0.010912736,0.80087637,0.073830694,0.017906574
Vecta_only,erm-1,64,1151.823529,203.702674,49.40515537,217.8235294,43.53337124,10.5583934,485.3348824,113.8976605,27.62424027,0.83759913,0.072538151,0.017593086,0.885884992,0.047753807,0.011581999,0.800448194,0.074001276,0.017947946
Vecta_only,erm-1,65,1143.294118,206.2282609,50.01770015,218.8823529,44.56439491,10.80845338,485.0614118,113.7970452,27.59983748,0.831507171,0.07707181,0.01869266,0.889450923,0.044232196,0.010727883,0.800018939,0.07410864,0.017973985
Vecta_only,erm-1,66,1141.117647,204.8090215,49.67348405,218.8823529,42.28605319,10.25587434,484.7925294,113.5011456,27.52807128,0.829852319,0.077133381,0.018707593,0.891938799,0.056450508,0.013691259,0.799707552,0.07447133,0.018061951
Vecta_only,erm-1,67,1137.058824,200.4193948,48.60884319,218.4117647,44.81637371,10.86956721,484.5054118,113.3108004,27.4819058,0.826999806,0.073326805,0.017784363,0.88739776,0.047985757,0.011638256,0.799301837,0.074655863,0.018106706
Vecta_only,erm-1,68,1145.823529,202.0746258,49.01029568,217.5294118,41.98082545,10.18184574,484.2357059,113.1335066,27.43890573,0.833558115,0.076805199,0.018627997,0.886286721,0.054830067,0.013298245,0.798917705,0.074834238,0.018149969
Vecta_only,erm-1,69,1144.352941,204.6478503,49.63439429,218.2941176,42.6420636,10.34221955,483.9528824,112.981081,27.40193711,0.832519477,0.078630589,0.019070719,0.889114347,0.055126443,0.013370126,0.798501934,0.07498047,0.018185435
Vecta_only,erm-1,70,1144.823529,206.5161117,50.08751424,218.0588235,44.20332367,10.72088074,483.6652353,112.8141563,27.36145192,0.83213897,0.072406701,0.017561205,0.886274795,0.047565215,0.011536259,0.798076247,0.075072059,0.018207649
Vecta_only,erm-1,71,1138.352941,207.5879155,50.34746483,219,42.37481563,10.2774024,483.4424118,112.6365163,27.31836788,0.827214823,0.072659196,0.017622444,0.892436023,0.056465976,0.013695011,0.797781142,0.075310891,0.018265574
Vecta_only,erm-1,72,1126.058824,196.3356407,47.61838734,218.2352941,41.6646274,10.10515645,483.1895882,112.5234894,27.29095484,0.819296984,0.073611203,0.017853339,0.889431843,0.056271309,0.013647797,0.79739476,0.075406624,0.018288793
Vecta_only,erm-1,73,1135,198.5094456,48.14561247,218.1764706,42.86787156,10.39698602,482.9489412,112.3708477,27.25393379,0.825813824,0.075844696,0.018395041,0.888060881,0.050482685,0.01224385,0.797060514,0.075603003,0.018336422
Vecta_only,erm-1,74,1135.764706,199.6454762,48.42114036,218.2352941,42.9804162,10.42428211,482.7885882,112.2057872,27.21390073,0.826518967,0.077052055,0.018687868,0.888439105,0.052525622,0.012739335,0.796859361,0.075777593,0.018378766
Vecta_only,erm-1,75,1130.823529,200.9179669,48.72976468,218.4705882,43.69370327,10.59727963,482.5274706,112.0148827,27.16759958,0.822379241,0.07299891,0.017704836,0.88865921,0.051798859,0.012563069,0.796498921,0.075997079,0.018431999
Vecta_only,erm-1,76,1128.117647,197.8768185,47.99217785,219.1176471,43.96999311,10.66428976,482.3134706,111.8958686,27.13873444,0.820462212,0.071706145,0.017391295,0.890943589,0.049579711,0.012024846,0.796190969,0.076150196,0.018469135
Vecta_only,erm-1,77,1128.882353,200.129921,48.53863549,220.2941176,44.04084,10.68147266,482.1418824,111.7421232,27.10144568,0.820926798,0.071347261,0.017304252,0.896003956,0.04980106,0.012078531,0.795962069,0.076299545,0.018505358
Vecta_only,erm-1,78,1137.411765,196.9892316,47.7769064,218.1764706,44.39909247,10.76836164,481.8837647,111.5489093,27.05458444,0.827393889,0.070689477,0.017144717,0.886698004,0.047714883,0.011572559,0.795608618,0.076500712,0.018554148
Vecta_only,erm-1,79,1127.470588,195.958898,47.52701381,218.9411765,43.96372168,10.66276872,481.712,111.4783573,27.03747307,0.820529942,0.07320877,0.017755735,0.890860009,0.053654592,0.01301315,0.795344892,0.07657418,0.018571967
Vecta_only,erm-1,80,1128.352941,197.8493559,47.98551721,218.1176471,44.39859563,10.76824114,481.3472353,111.5111452,27.0454253,0.820666721,0.070495609,0.017097697,0.886429804,0.044948987,0.010901731,0.794683951,0.076542142,0.018564196
Vecta_only,erm-1,81,1127.352941,189.9562256,46.07115191,218.4117647,42.44122233,10.29350839,481.2842941,111.2702183,26.98699195,0.8206525,0.070374952,0.017068433,0.889201356,0.051022032,0.01237466,0.794716146,0.07687698,0.018645406
Vecta_only,erm-1,82,1125.647059,196.5591327,47.67259211,217.3529412,43.76062896,10.6135115,481.0735882,111.1664145,26.96181581,0.818777283,0.070205805,0.017027409,0.883892968,0.046911407,0.011377687,0.794398824,0.077033879,0.01868346
Vecta_only,erm-1,83,1132.352941,197.1943652,47.82665861,218.8823529,42.11573689,10.21456657,480.8481765,111.0096731,26.92380045,0.824042251,0.073391318,0.017800009,0.891745062,0.054721661,0.013271952,0.794083623,0.07720381,0.018724674
Vecta_only,erm-1,84,1123.411765,201.3836695,48.84271416,219.0588235,41.96348202,10.17763934,480.6484706,110.8893156,26.89460947,0.816978638,0.07512655,0.018220865,0.892715221,0.054523751,0.013223952,0.793797807,0.077341127,0.018757979
Vecta_only,erm-1,85,1116.941176,193.3463442,46.89337644,219.2941176,42.99529728,10.4278913,480.4266471,110.8479241,26.88457056,0.812845473,0.073326184,0.017784212,0.892494735,0.050593552,0.012270739,0.793432621,0.077353883,0.018761072
Vecta_only,erm-1,86,1117.823529,198.5460385,48.15448755,218.9411765,42.96724128,10.42108672,480.2355882,110.6552305,26.83783549,0.813099815,0.073932005,0.017931145,0.890877488,0.048749709,0.011823541,0.793196572,0.07759202,0.018818829
Vecta_only,erm-1,87,1114.941176,205.4396111,49.82642449,218.1176471,44.16712911,10.71210227,480.0654118,110.5375782,26.80930062,0.810176853,0.07217636,0.017505338,0.88681695,0.048255916,0.011703779,0.792960189,0.077709596,0.018847346
Vecta_only,erm-1,88,1112.352941,198.5462607,48.15454144,221.8823529,44.36198028,10.75936061,479.8866471,110.4315844,26.78359334,0.808790211,0.069851832,0.016941558,0.902324922,0.046577273,0.011296648,0.792703005,0.077858066,0.018883355
Vecta_only,erm-1,89,1113.764706,191.3006565,46.39722429,220,43.26517075,10.49334523,479.7752941,110.2986045,26.75134099,0.810523761,0.069494697,0.01685494,0.895506291,0.049417563,0.011985519,0.792584648,0.078083081,0.018937929
Vecta_only,erm-1,90,1117.176471,197.2486487,47.8398243,219.7058824,43.59008589,10.57214873,479.5999412,110.2636506,26.74286341,0.812628116,0.072325831,0.017541591,0.894113646,0.051159717,0.012408054,0.792287048,0.078046309,0.01892901
Vecta_only,erm-1,91,1122.882353,201.7587924,48.93369481,220.1764706,43.58502509,10.5709213,479.592,110.0836368,26.69920366,0.816250372,0.06776275,0.016434881,0.896210333,0.054992573,0.013337658,0.792374085,0.078280867,0.018985899
Vecta_only,erm-1,92,1116.882353,196.1870543,47.58234985,218.7647059,44.00785358,10.67347227,479.4305294,109.9948901,26.67767942,0.812108945,0.067627345,0.01640204,0.889756119,0.048130457,0.01167335,0.792134328,0.078348324,0.01900226
Vecta_only,erm-1,93,1118.411765,199.6954114,48.43325143,219.2352941,43.1806227,10.47283932,479.2491176,109.8465404,26.64169933,0.812623016,0.063775276,0.015467776,0.892482873,0.052322744,0.012690129,0.791893414,0.078517387,0.019043264
Vecta_only,erm-1,94,1117.941176,200.1179248,48.53572597,218,42.7814212,10.37601873,479.0606471,109.7313716,26.61376679,0.812947929,0.074562198,0.018083989,0.887677128,0.053855425,0.013061859,0.791626379,0.078689356,0.019084972
Vecta_only,erm-1,95,1115.764706,200.2056847,48.55701087,218.5294118,42.75236492,10.36897155,478.9455882,109.6491451,26.59382395,0.811086955,0.0718784,0.017433073,0.889581299,0.050708234,0.012298553,0.791471914,0.078802926,0.019112517
Vecta_only,erm-1,96,1118.705882,196.0799469,47.55637249,219,43.67636661,10.59307487,478.7502941,109.594936,26.58067629,0.813508974,0.068447988,0.016601076,0.89094637,0.0498912,0.012100393,0.791153642,0.078882846,0.0191319
Vecta_only,erm-1,97,1115.588235,191.3700796,46.41406186,218.6470588,42.01330322,10.18972276,478.6785882,109.5024889,26.55825458,0.811525323,0.067332563,0.016330545,0.890977866,0.053985946,0.013093515,0.791085324,0.079012377,0.019163316
Vecta_only,erm-1,98,1117.823529,194.0667525,47.06810111,218.7647059,44.7472477,10.85280169,478.5219412,109.3545099,26.5223644,0.813158698,0.070341155,0.017060236,0.888856538,0.046202133,0.011205663,0.790892738,0.079204845,0.019209997
Vecta_only,erm-1,99,1115.705882,196.554307,47.67142169,218.7647059,42.27814065,10.25395527,478.3965882,109.2562019,26.49852122,0.811681942,0.07378437,0.017895338,0.891692598,0.058226175,0.014121922,0.790726141,0.07935605,0.019246669
Vecta_only,erm-1,100,1106.529412,192.2745815,46.63343581,220.6470588,43.39202285,10.52411138,478.3430588,109.1967543,26.48410305,0.804626191,0.065258088,0.015827411,0.898170255,0.051468369,0.012482913,0.790656841,0.079379857,0.019252443
No_antifade,erm-1,1,1716.153846,668.7524263,185.478551,176.6153846,38.21984315,10.60027725,426.6121538,102.0885594,28.31427197,1,0,0,1,0,0,1,0,0
No_antifade,erm-1,2,1586.769231,633.9866131,175.8362494,167.0769231,34.3206972,9.518848736,383.1932308,93.89487598,26.04175306,0.921194589,0.03363751,0.009329367,0.948546931,0.026849977,0.007446844,0.89733881,0.018816418,0.005218735
